feature,importance_baseline,importance_degraded,importance_delta,abs_importance_delta
V19,0.002339181286549715,0.0,-0.002339181286549715,0.002339181286549715
V25,0.002339181286549715,0.0,-0.002339181286549715,0.002339181286549715
V26,0.002339181286549715,0.0,-0.002339181286549715,0.002339181286549715
V75,0.002339181286549715,0.0,-0.002339181286549715,0.002339181286549715
V30,0.002339181286549715,0.0,-0.002339181286549715,0.002339181286549715
id_35,0.0011695906432748575,-0.0010344318013890963,-0.002204022444663954,0.002204022444663954
V308,0.0011695906432748575,0.0,-0.0011695906432748575,0.0011695906432748575
V306,0.0011695906432748575,0.0,-0.0011695906432748575,0.0011695906432748575
V310,0.0011695906432748575,0.0,-0.0011695906432748575,0.0011695906432748575
M1,0.0011695906432748575,0.0,-0.0011695906432748575,0.0011695906432748575
id_12,0.0011695906432748575,0.0,-0.0011695906432748575,0.0011695906432748575
V76,0.0011695906432748575,0.0,-0.0011695906432748575,0.0011695906432748575
id_05,0.0011695906432748575,0.0,-0.0011695906432748575,0.0011695906432748575
D8,0.0011695906432748575,0.0,-0.0011695906432748575,0.0011695906432748575
id_17,0.0011695906432748575,0.0,-0.0011695906432748575,0.0011695906432748575
id_14,0.0011695906432748575,0.0,-0.0011695906432748575,0.0011695906432748575
id_15,0.0011695906432748575,0.0,-0.0011695906432748575,0.0011695906432748575
C8,0.0011695906432748575,0.0,-0.0011695906432748575,0.0011695906432748575
V275,0.0,-0.0010344318013890963,-0.0010344318013890963,0.0010344318013890963
V189,0.0,-0.0010344318013890963,-0.0010344318013890963,0.0010344318013890963
V186,0.0,-0.0010344318013890963,-0.0010344318013890963,0.0010344318013890963
V187,0.0,-0.0010344318013890963,-0.0010344318013890963,0.0010344318013890963
V273,0.0,-0.0010344318013890963,-0.0010344318013890963,0.0010344318013890963
id_16,0.0,-0.0010344318013890963,-0.0010344318013890963,0.0010344318013890963
V233,0.0,-0.0010344318013890963,-0.0010344318013890963,0.0010344318013890963
V236,0.0,-0.0010344318013890963,-0.0010344318013890963,0.0010344318013890963
V274,0.0,-0.0010344318013890963,-0.0010344318013890963,0.0010344318013890963
V212,0.0,-0.0010344318013890963,-0.0010344318013890963,0.0010344318013890963
V258,0.0,-0.0010344318013890963,-0.0010344318013890963,0.0010344318013890963
id_21,0.0,0.0,0.0,0.0
V255,0.0,0.0,0.0,0.0
V240,0.0,0.0,0.0,0.0
V241,0.0,0.0,0.0,0.0
id_08,0.0,0.0,0.0,0.0
id_19,0.0,0.0,0.0,0.0
id_18,0.0,0.0,0.0,0.0
V256,0.0,0.0,0.0,0.0
V254,0.0,0.0,0.0,0.0
V247,0.0,0.0,0.0,0.0
V245,0.0,0.0,0.0,0.0
V253,0.0,0.0,0.0,0.0
id_09,0.0,0.0,0.0,0.0
id_10,0.0,0.0,0.0,0.0
V246,0.0,0.0,0.0,0.0
V250,0.0,0.0,0.0,0.0
V248,0.0,0.0,0.0,0.0
V239,0.0,0.0,0.0,0.0
id_23,0.0,0.0,0.0,0.0
V238,0.0,0.0,0.0,0.0
V237,0.0,0.0,0.0,0.0
DeviceType,0.0,0.0,0.0,0.0
V214,0.0,0.0,0.0,0.0
V215,0.0,0.0,0.0,0.0
V216,0.0,0.0,0.0,0.0
V217,0.0,0.0,0.0,0.0
V218,0.0,0.0,0.0,0.0
V219,0.0,0.0,0.0,0.0
V220,0.0,0.0,0.0,0.0
id_37,0.0,0.0,0.0,0.0
V222,0.0,0.0,0.0,0.0
id_36,0.0,0.0,0.0,0.0
V223,0.0,0.0,0.0,0.0
V225,0.0,0.0,0.0,0.0
id_32,0.0,0.0,0.0,0.0
V226,0.0,0.0,0.0,0.0
V227,0.0,0.0,0.0,0.0
id_29,0.0,0.0,0.0,0.0
id_28,0.0,0.0,0.0,0.0
id_27,0.0,0.0,0.0,0.0
id_26,0.0,0.0,0.0,0.0
id_25,0.0,0.0,0.0,0.0
id_24,0.0,0.0,0.0,0.0
V234,0.0,0.0,0.0,0.0
V235,0.0,0.0,0.0,0.0
id_22,0.0,0.0,0.0,0.0
id_07,0.0,0.0,0.0,0.0
V315,0.0,0.0,0.0,0.0
id_04,0.0,0.0,0.0,0.0
V327,0.0,0.0,0.0,0.0
V331,0.0,0.0,0.0,0.0
V296,0.0,0.0,0.0,0.0
V297,0.0,0.0,0.0,0.0
V298,0.0,0.0,0.0,0.0
V299,0.0,0.0,0.0,0.0
V300,0.0,0.0,0.0,0.0
V301,0.0,0.0,0.0,0.0
V302,0.0,0.0,0.0,0.0
V330,0.0,0.0,0.0,0.0
V329,0.0,0.0,0.0,0.0
V303,0.0,0.0,0.0,0.0
V304,0.0,0.0,0.0,0.0
V328,0.0,0.0,0.0,0.0
V305,0.0,0.0,0.0,0.0
V333,0.0,0.0,0.0,0.0
V326,0.0,0.0,0.0,0.0
V325,0.0,0.0,0.0,0.0
V324,0.0,0.0,0.0,0.0
V323,0.0,0.0,0.0,0.0
V309,0.0,0.0,0.0,0.0
V211,0.0,0.0,0.0,0.0
V311,0.0,0.0,0.0,0.0
V322,0.0,0.0,0.0,0.0
V321,0.0,0.0,0.0,0.0
V320,0.0,0.0,0.0,0.0
V319,0.0,0.0,0.0,0.0
V313,0.0,0.0,0.0,0.0
V314,0.0,0.0,0.0,0.0
V332,0.0,0.0,0.0,0.0
V292,0.0,0.0,0.0,0.0
V260,0.0,0.0,0.0,0.0
V276,0.0,0.0,0.0,0.0
V262,0.0,0.0,0.0,0.0
id_03,0.0,0.0,0.0,0.0
V264,0.0,0.0,0.0,0.0
V265,0.0,0.0,0.0,0.0
V266,0.0,0.0,0.0,0.0
V267,0.0,0.0,0.0,0.0
id_01,0.0,0.0,0.0,0.0
V269,0.0,0.0,0.0,0.0
V339,0.0,0.0,0.0,0.0
V271,0.0,0.0,0.0,0.0
V338,0.0,0.0,0.0,0.0
V337,0.0,0.0,0.0,0.0
V336,0.0,0.0,0.0,0.0
V277,0.0,0.0,0.0,0.0
V291,0.0,0.0,0.0,0.0
V278,0.0,0.0,0.0,0.0
V335,0.0,0.0,0.0,0.0
V280,0.0,0.0,0.0,0.0
V281,0.0,0.0,0.0,0.0
V282,0.0,0.0,0.0,0.0
V334,0.0,0.0,0.0,0.0
V284,0.0,0.0,0.0,0.0
V285,0.0,0.0,0.0,0.0
V286,0.0,0.0,0.0,0.0
V287,0.0,0.0,0.0,0.0
V288,0.0,0.0,0.0,0.0
V289,0.0,0.0,0.0,0.0
V290,0.0,0.0,0.0,0.0
V261,0.0,0.0,0.0,0.0
V173,0.0,0.0,0.0,0.0
V210,0.0,0.0,0.0,0.0
V55,0.0,0.0,0.0,0.0
V73,0.0,0.0,0.0,0.0
V72,0.0,0.0,0.0,0.0
V70,0.0,0.0,0.0,0.0
V69,0.0,0.0,0.0,0.0
V68,0.0,0.0,0.0,0.0
V65,0.0,0.0,0.0,0.0
V62,0.0,0.0,0.0,0.0
V60,0.0,0.0,0.0,0.0
V54,0.0,0.0,0.0,0.0
V209,0.0,0.0,0.0,0.0
V53,0.0,0.0,0.0,0.0
V51,0.0,0.0,0.0,0.0
V49,0.0,0.0,0.0,0.0
V48,0.0,0.0,0.0,0.0
V47,0.0,0.0,0.0,0.0
V46,0.0,0.0,0.0,0.0
V43,0.0,0.0,0.0,0.0
V42,0.0,0.0,0.0,0.0
V74,0.0,0.0,0.0,0.0
V77,0.0,0.0,0.0,0.0
V79,0.0,0.0,0.0,0.0
V80,0.0,0.0,0.0,0.0
V106,0.0,0.0,0.0,0.0
V105,0.0,0.0,0.0,0.0
V104,0.0,0.0,0.0,0.0
V103,0.0,0.0,0.0,0.0
V102,0.0,0.0,0.0,0.0
V99,0.0,0.0,0.0,0.0
V98,0.0,0.0,0.0,0.0
V95,0.0,0.0,0.0,0.0
V93,0.0,0.0,0.0,0.0
V92,0.0,0.0,0.0,0.0
V91,0.0,0.0,0.0,0.0
V90,0.0,0.0,0.0,0.0
V89,0.0,0.0,0.0,0.0
V88,0.0,0.0,0.0,0.0
V85,0.0,0.0,0.0,0.0
V83,0.0,0.0,0.0,0.0
V82,0.0,0.0,0.0,0.0
V41,0.0,0.0,0.0,0.0
V40,0.0,0.0,0.0,0.0
V38,0.0,0.0,0.0,0.0
V9,0.0,0.0,0.0,0.0
V7,0.0,0.0,0.0,0.0
V6,0.0,0.0,0.0,0.0
V5,0.0,0.0,0.0,0.0
V4,0.0,0.0,0.0,0.0
V2,0.0,0.0,0.0,0.0
V1,0.0,0.0,0.0,0.0
addr2,0.0,0.0,0.0,0.0
dist2,0.0,0.0,0.0,0.0
D14,0.0,0.0,0.0,0.0
D13,0.0,0.0,0.0,0.0
D12,0.0,0.0,0.0,0.0
D9,0.0,0.0,0.0,0.0
D7,0.0,0.0,0.0,0.0
D6,0.0,0.0,0.0,0.0
C3,0.0,0.0,0.0,0.0
C10,0.0,0.0,0.0,0.0
C7,0.0,0.0,0.0,0.0
V8,0.0,0.0,0.0,0.0
V10,0.0,0.0,0.0,0.0
V37,0.0,0.0,0.0,0.0
V11,0.0,0.0,0.0,0.0
V36,0.0,0.0,0.0,0.0
V35,0.0,0.0,0.0,0.0
V34,0.0,0.0,0.0,0.0
V32,0.0,0.0,0.0,0.0
V31,0.0,0.0,0.0,0.0
V29,0.0,0.0,0.0,0.0
V28,0.0,0.0,0.0,0.0
V27,0.0,0.0,0.0,0.0
V24,0.0,0.0,0.0,0.0
V23,0.0,0.0,0.0,0.0
V21,0.0,0.0,0.0,0.0
V20,0.0,0.0,0.0,0.0
V18,0.0,0.0,0.0,0.0
V17,0.0,0.0,0.0,0.0
V15,0.0,0.0,0.0,0.0
V14,0.0,0.0,0.0,0.0
V13,0.0,0.0,0.0,0.0
V107,0.0,0.0,0.0,0.0
V108,0.0,0.0,0.0,0.0
V109,0.0,0.0,0.0,0.0
V181,0.0,0.0,0.0,0.0
V179,0.0,0.0,0.0,0.0
V176,0.0,0.0,0.0,0.0
V175,0.0,0.0,0.0,0.0
V174,0.0,0.0,0.0,0.0
V172,0.0,0.0,0.0,0.0
V171,0.0,0.0,0.0,0.0
V170,0.0,0.0,0.0,0.0
V169,0.0,0.0,0.0,0.0
V167,0.0,0.0,0.0,0.0
V166,0.0,0.0,0.0,0.0
V165,0.0,0.0,0.0,0.0
V163,0.0,0.0,0.0,0.0
V162,0.0,0.0,0.0,0.0
V161,0.0,0.0,0.0,0.0
V160,0.0,0.0,0.0,0.0
V159,0.0,0.0,0.0,0.0
V158,0.0,0.0,0.0,0.0
V180,0.0,0.0,0.0,0.0
V182,0.0,0.0,0.0,0.0
V155,0.0,0.0,0.0,0.0
V183,0.0,0.0,0.0,0.0
V208,0.0,0.0,0.0,0.0
V207,0.0,0.0,0.0,0.0
V206,0.0,0.0,0.0,0.0
V205,0.0,0.0,0.0,0.0
V204,0.0,0.0,0.0,0.0
V203,0.0,0.0,0.0,0.0
V202,0.0,0.0,0.0,0.0
V200,0.0,0.0,0.0,0.0
V199,0.0,0.0,0.0,0.0
V197,0.0,0.0,0.0,0.0
V196,0.0,0.0,0.0,0.0
V195,0.0,0.0,0.0,0.0
V193,0.0,0.0,0.0,0.0
V191,0.0,0.0,0.0,0.0
V190,0.0,0.0,0.0,0.0
V185,0.0,0.0,0.0,0.0
V184,0.0,0.0,0.0,0.0
V157,0.0,0.0,0.0,0.0
V154,0.0,0.0,0.0,0.0
V110,0.0,0.0,0.0,0.0
V129,0.0,0.0,0.0,0.0
V127,0.0,0.0,0.0,0.0
V126,0.0,0.0,0.0,0.0
V125,0.0,0.0,0.0,0.0
V124,0.0,0.0,0.0,0.0
V123,0.0,0.0,0.0,0.0
V122,0.0,0.0,0.0,0.0
V121,0.0,0.0,0.0,0.0
V120,0.0,0.0,0.0,0.0
V119,0.0,0.0,0.0,0.0
V118,0.0,0.0,0.0,0.0
V117,0.0,0.0,0.0,0.0
V116,0.0,0.0,0.0,0.0
V115,0.0,0.0,0.0,0.0
V114,0.0,0.0,0.0,0.0
V113,0.0,0.0,0.0,0.0
V112,0.0,0.0,0.0,0.0
V111,0.0,0.0,0.0,0.0
V128,0.0,0.0,0.0,0.0
V130,0.0,0.0,0.0,0.0
V153,0.0,0.0,0.0,0.0
V131,0.0,0.0,0.0,0.0
V152,0.0,0.0,0.0,0.0
V151,0.0,0.0,0.0,0.0
V150,0.0,0.0,0.0,0.0
V147,0.0,0.0,0.0,0.0
V146,0.0,0.0,0.0,0.0
V145,0.0,0.0,0.0,0.0
V144,0.0,0.0,0.0,0.0
V143,0.0,0.0,0.0,0.0
V142,0.0,0.0,0.0,0.0
V141,0.0,0.0,0.0,0.0
V140,0.0,0.0,0.0,0.0
V139,0.0,0.0,0.0,0.0
V138,0.0,0.0,0.0,0.0
V137,0.0,0.0,0.0,0.0
V136,0.0,0.0,0.0,0.0
V135,0.0,0.0,0.0,0.0
V133,0.0,0.0,0.0,0.0
V164,0.0,0.0,0.0,0.0
